FP1 (channel 1),FP2 (channel 2),time
2.3134005022397974,-1.7627677026447934,1677703380.100946
2.230496283972499,-1.8695152777691033,1677703380.108999
2.129277110460047,-1.9751110330986454,1677703380.109019
2.0148208513738997,-2.0746517773228823,1677703380.116934
1.8924078137041997,-2.163180544381474,1677703380.116955
1.7674569845069599,-2.235747829291759,1677703380.123987
1.645460094644997,-2.2874734455642614,1677703380.132006
1.5319143328027987,-2.313608178517346,1677703380.132024
1.4322545617483033,-2.3095944062251594,1677703380.138531
1.3517859001293615,-2.271124869519036,1677703380.138543
1.2956175327966675,-2.194198794323124,1677703380.146577
1.2685986006646113,-2.0751746033526457,1677703380.146589
1.275256997544955,-1.9108184993557622,1677703380.153625
1.3197418664660765,-1.6983482579679345,1677703380.153635
1.4057705421339821,-1.435471634025107,1677703380.161269
1.5365806299683846,-1.1204188598412084,1677703380.161291
1.7148878462764405,-0.7519687963438587,1677703380.16925
1.9428501694690905,-0.3294683868022827,1677703380.169269
2.2220387697729005,0.147154843207371,1677703380.177252
2.5534160957556877,0.6773873984320671,1677703380.177268
2.9373214013836257,1.2601315983823373,1677703380.183467
3.3734638985661185,1.8937144926294,1677703380.183477
3.86092361859832,2.575903766833422,1677703380.190886
4.398159963007024,3.303930402728636,1677703380.198835
4.983027821501937,4.074517762643854,1677703380.198844
5.612801033498934,4.883916681898316,1677703380.206883
6.284202871470449,5.727946071895279,1677703380.20691
6.993443130611859,6.602038464136129,1677703380.213507
7.736261321356639,7.501289861758237,1677703380.213525
8.507975380414349,8.420513211471139,1677703380.221597
9.303535243433037,9.354294765673002,1677703380.221614
10.117580559172676,10.297052572641089,1677703380.229497
10.944501772154695,11.243096312388923,1677703380.229511
11.778503758909466,12.186687687261179,1677703380.236051
12.61367117279905,13.122100579594196,1677703380.236068
13.444034634391382,14.043680203612666,1677703380.244127
14.263636898765572,14.945900504781491,1677703380.244136
15.066598138007887,15.823419096526115,1677703380.251099
15.847179496394814,16.67112907084634,1677703380.259188
16.59984410704303,17.48420707499437,1677703380.259206
17.319314801638956,18.25815711004627,1677703380.265859
18.00062779856541,18.98884957772714,1677703380.26588
18.639181718471885,19.672555178016427,1677703380.273778
19.230781349082903,20.3059733405491,1677703380.273809
19.771675661658072,20.886254956278286,1677703380.28183
20.258589668735844,21.411019260887613,1677703380.281847
20.688749805235208,21.87836480664873,1677703380.288859
21.059902611198407,22.286874543447293,1677703380.288868
21.370326592918996,22.635615111234237,1677703380.296337
21.618837238367544,22.92413052395458,1677703380.296357
21.804785261150418,23.152430497912864,1677703380.304446
21.928048243185383,23.320973744513537,1677703380.304468
21.989015938368123,23.430646607456392,1677703380.31164
21.988569586326452,23.482737477003536,1677703380.318583
21.928055665600507,23.478907458251335,1677703380.318596
21.809254588053424,23.421157805984265,1677703380.326039
21.634344899952794,23.311794665368847,1677703380.326054
21.40586360906905,23.15339167534136,1677703380.33394
21.126663300584003,22.94875100009144,1677703380.333976
20.79986673704312,22.700863353740683,1677703380.344028
20.42881965865968,22.41286757450355,1677703380.344051
20.017042509820904,22.088010287775187,1677703380.350142
19.568181815682998,21.729606173316437,1677703380.350168
19.08596191949075,21.340999320704352,1677703380.356596
18.57413776712032,20.92552612027767,1677703380.356614
18.036449390898273,20.48648009479078,1677703380.364773
17.476578700736678,20.027079030805204,1677703380.364794
16.898109137932273,19.550434719433753,1677703380.373148
16.30448868662877,19.059525564360566,1677703380.379132
15.69899667106913,18.557172262034943,1677703380.379146
